customer_id,net_revenue,cumulative_revenue,cumulative_pct
1058,40623.62,42827337.540000044,54.41633976429231
1030,40504.55,42867842.09000004,54.467804774293015
1193,40476.06,42908318.15000004,54.51923358494982
1314,40466.1,42948784.250000045,54.570649740448154
657,40409.88,42989194.13000005,54.62199446291335
865,40368.65,43029562.780000046,54.67328679861304
1372,40323.9,43069886.680000044,54.72452227504142
669,40303.6,43110190.280000046,54.775731958325515
1922,40285.24,43150475.52000005,54.826918313425885
603,40248.99,43190724.51000005,54.878058609340016
623,40040.27,43230764.78000005,54.928933705989195
1117,40006.08,43270770.86000005,54.97976536088448
2537,39985.3,43310756.16000005,55.030570612748306
731,39870.71,43350626.87000005,55.081230266759654
983,39828.24,43390455.11000005,55.1318359584637
1167,39781.16,43430236.27000005,55.18238183040252
463,39757.1,43469993.37000005,55.23289713174765
1101,39648.59,43509641.96000005,55.283274560477615
598,39629.26,43549271.22000005,55.33362742854355
534,39549.44,43588820.66000005,55.38387887745787
1197,39468.21,43628288.87000005,55.43402711567703
1518,39436.8,43667725.67000005,55.484135444405425
1337,39432.16,43707157.83000004,55.53423787755798
933,39407.93,43746565.76000004,55.58430952411515
496,39404.6,43785970.360000044,55.63437693958018
604,39339.68,43825310.040000044,55.68436186780736
1023,39337.25,43864647.290000044,55.73434370848083
569,39325.51,43903972.80000004,55.784310632330936
514,39318.36,43943291.16000004,55.83426847140361
801,39285.59,43982576.750000045,55.88418467297194
645,39262.99,44021839.74000005,55.93407215901999
884,39258.36,44061098.100000046,55.98395376219818
1195,39204.24,44100302.34000005,56.033766600599556
844,39204.14,44139506.48000005,56.0835793119411
564,39164.05,44178670.530000046,56.133341084999145
816,39137.33,44217807.860000044,56.18306890767217
776,39131.3,44256939.16000004,56.2327890686378
1070,39013.33,44295952.49000004,56.282359337128895
1733,38999.78,44334952.27000004,56.331912389013816
547,38953.85,44373906.12000004,56.38140708232151
1188,38900.31,44412806.430000044,56.430833747799355
1132,38884.57,44451691.000000045,56.48024041406088
841,38878.4,44490569.40000004,56.52963924073126
2365,38808.3,44529377.70000004,56.578948998464895
1056,38791.02,44568168.72000004,56.628236800260936
864,38703.86,44606872.58000004,56.677413856714246
1060,38691.27,44645563.850000046,56.72657491633571
576,38646.18,44684210.030000046,56.775678684682454
1282,38634.96,44722844.99000005,56.82476819691692
498,38514.95,44761359.94000005,56.87370522465645
1348,38462.91,44799822.850000046,56.922576130463476
753,38450.57,44838273.42000005,56.97143135708821
1098,38430.29,44876703.710000046,57.020260815980606
700,38410.46,44915114.17000005,57.06906507890987
985,38358.52,44953472.69000005,57.11780334696649
1998,38357.8,44991830.49000005,57.16654070019236
464,38259.2,45030089.69000005,57.21515277243163
1087,38175.63,45068265.32000005,57.263658660775874
986,38141.47,45106406.79000005,57.31212114548418
1116,38126.8,45144533.59000005,57.360564990516274
1393,38101.63,45182635.22000005,57.408976854590634
950,38071.13,45220706.35000005,57.457349965418636
1338,38041.85,45258748.200000055,57.50568587313013
760,38039.84,45296788.04000006,57.554019226939154
789,37953.45,45334741.49000006,57.602242813766104
431,37946.4,45372687.89000006,57.65045744287545
497,37935.22,45410623.11000006,57.69865786669644
449,37933.34,45448556.45000006,57.746855901792756
1219,37835.21,45486391.66000006,57.79492925308364
1106,37801.03,45524192.690000065,57.84295917532663
806,37776.36,45561969.050000064,57.89095775191099
967,37762.84,45599731.89000007,57.938939150007144
559,37733.68,45637465.57000007,57.986883497458564
1199,37715.43,45675181.00000007,58.03480465649208
1216,37709.36,45712890.36000007,58.08271810299426
1076,37692.37,45750582.730000064,58.13060996203233
770,37691.13,45788273.86000007,58.178500245528575
703,37580.06,45825853.92000007,58.22624940367815
1235,37554.24,45863408.16000007,58.27396575498113
1158,37327.57,45900735.73000007,58.32139409978072
1149,37174.3,45937910.03000007,58.368627699987826
442,37144.43,45975054.46000007,58.41582334742548
1186,37115.54,46012170.00000007,58.46298228727993
930,37071.15,46049241.150000066,58.51008482527844
591,37054.3,46086295.45000006,58.55716595369659
823,36954.88,46123250.330000065,58.60412075923757
1229,36916.01,46160166.34000006,58.651026176624896
637,36854.98,46197021.32000006,58.697854049401556
737,36823.57,46233844.89000006,58.74464201268745
1055,36818.18,46270663.07000006,58.79142312744883
459,36764.36,46307427.43000006,58.83813585861285
525,36684.28,46344111.71000006,58.8847468402697
555,36666.94,46380778.65000006,58.93133578975303
425,36664.21,46417442.86000006,58.97792127050317
1085,36619.44,46454062.30000006,59.02444986657004
925,36538.44,46490600.740000054,59.070875544179344
565,36493.04,46527093.78000005,59.11724353662849
1311,36457.7,46563551.48000006,59.16356662613579
849,36456.49,46600007.97000006,59.20988817821922
982,36439.92,46636447.89000006,59.256188676489785
1285,36410.24,46672858.13000006,59.30245146340455
1162,36389.87,46709248.00000006,59.34868836823313
458,36352.45,46745600.45000006,59.39487772727551
833,36350.37,46781950.82000006,59.44106444347354
821,36332.64,46818283.46000006,59.487228631964776
223,36306.91,46854590.37000006,59.53336012796324
984,36301.24,46890891.61000006,59.57948441966968
1771,36281.22,46927172.83000006,59.625583273999325
764,36268.84,46963441.67000006,59.67166639832274
1015,36244.48,46999686.15000006,59.71771857087299
539,36201.54,47035887.69000006,59.763716183934754
990,36133.81,47072021.50000006,59.80962773937763
1135,35884.63,47107906.13000006,59.855222687150714
1020,35812.7,47143718.830000065,59.90072624079228
1528,35768.25,47179487.080000065,59.94617331634201
659,35759.26,47215246.34000006,59.99160896921354
529,35742.78,47250989.120000064,60.03702368262607
863,35646.1,47286635.220000066,60.082315554600605
1125,35642.54,47322277.760000065,60.1276029032454
1170,35619.66,47357897.42000006,60.172861180602425
1265,35613.43,47393510.85000006,60.21811154213241
636,35605.56,47429116.41000006,60.26335190405424
600,35581.8,47464698.21000006,60.308562076561856
1280,35541.21,47500239.42000006,60.35372067548684
783,35470.1,47535709.52000006,60.39878892217089
1153,35463.98,47571173.50000006,60.443849392793695
424,35450.51,47606624.01000006,60.48889274845818
1245,35446.45,47642070.46000006,60.53393094549381
1397,35367.73,47677438.19000006,60.57886912103587
901,35364.43,47712802.62000006,60.623803103603734
1432,35243.6,47748046.22000006,60.66858355978609
880,35242.09,47783288.31000006,60.713362097365106
658,35240.62,47818528.93000006,60.758138767164695
488,35237.69,47853766.62000006,60.80291171411144
1281,35206.64,47888973.26000006,60.84764520898279
973,35200.26,47924173.520000055,60.89237059743735
772,35198.86,47959372.380000055,60.937094207054386
707,35148.58,47994520.96000005,60.981753930991836
1335,35020.39,48029541.35000005,61.026250776940714
1104,34966.98,48064508.33000005,61.07067976023751
1838,34946.0,48099454.33000005,61.11508208638321
1583,34886.39,48134340.72000005,61.159408672167736
906,34885.0,48169225.72000005,61.2037334918207
1846,34858.46,48204084.18000005,61.248024589796344
648,34836.34,48238920.520000055,61.2922875821389
1126,34721.84,48273642.36000006,61.336405090982794
681,34681.84,48308324.20000006,61.38047177589703
815,34663.59,48342987.790000066,61.424515272393364
1017,34648.43,48377636.220000066,61.46853950662036
1159,34630.69,48412266.91000006,61.51254120043453
935,34601.59,48446868.50000007,61.5565059198399
2073,34560.17,48481428.67000007,61.600418011066104
710,34554.78,48515983.45000007,61.64432325376779
754,34531.03,48550514.48000007,61.68819831976122
817,34523.97,48585038.45000007,61.73206441533108
609,34469.96,48619508.41000007,61.775861885889924
1059,34432.6,48653941.01000007,61.819611886898464
1092,34386.54,48688327.55000007,61.863303364152
1306,34385.24,48722712.79000007,61.906993189627826
1375,34381.45,48757094.24000008,61.95067819953631
1109,34376.8,48791471.04000007,61.99435730116297
923,34376.25,48825847.29000007,62.0380357039606
421,34361.72,48860209.01000007,62.081695644965784
235,34342.51,48894551.52000007,62.125331177778754
606,34326.43,48928877.95000007,62.168946279371994
1289,34113.4,48962991.35000007,62.21229070542186
705,34015.52,48997006.87000007,62.25551076531586
1192,33997.84,49031004.710000075,62.298708361032936
1370,33791.74,49064796.45000008,62.34164408645246
1299,33760.95,49098557.40000008,62.384540690152136
1350,33759.26,49132316.66000008,62.42743514654078
430,33678.61,49165995.27000008,62.47022712918125
1208,33666.2,49199661.47000008,62.513003343697534
588,33611.43,49233272.90000008,62.55570996754815
474,33511.87,49266784.77000008,62.59829009063782
472,33492.92,49300277.69000008,62.64084613589084
1336,33435.97,49333713.66000008,62.683329820573995
614,33424.46,49367138.12000008,62.725798880671405
1257,33354.19,49400492.31000008,62.768178655830376
622,33182.44,49433674.750000075,62.810340205741376
1267,33172.29,49466847.04000007,62.85248885908024
1367,33170.99,49500018.030000076,62.89463586064138
1366,33169.14,49533187.17000008,62.93678051159578
961,33154.63,49566341.80000008,62.97890672616969
2,33095.08,49599436.88000008,63.020957276618326
730,33013.82,49632450.70000008,63.06290457825385
1103,33012.82,49665463.52000008,63.104850609291155
422,33004.36,49698467.88000008,63.14678589106732
1007,32988.58,49731456.460000075,63.18870112280324
1313,32971.81,49764428.27000008,63.23059504660665
1369,32969.5,49797397.77000008,63.27248603532812
1293,32931.32,49830329.09000008,63.31432851260873
1913,32906.65,49863235.74000008,63.35613964423072
807,32904.05,49896139.79000007,63.397947472297304
940,32873.49,49929013.280000076,63.43971647088161
1043,32863.65,49961876.930000074,63.481472966779215
2401,32850.91,49994727.84000007,63.523213275255245
2124,32840.42,50027568.26000007,63.5649402551557
870,32838.6,50060406.860000074,63.60666492256737
1604,32817.15,50093224.01000007,63.64836233564676
1128,32786.88,50126010.890000075,63.69002128771738
803,32684.45,50158695.34000008,63.731550092410124
1140,32664.08,50191359.42000008,63.7730530150167
582,32659.64,50224019.06000008,63.81455029616707
729,32620.98,50256640.04000007,63.855998455989436
2609,32522.38,50289162.42000008,63.89732133482519
903,32510.61,50321673.030000076,63.93862925871965
1761,32509.55,50354182.58000007,63.97993583577997
698,32462.11,50386644.69000007,64.0211821356597
1049,32430.63,50419075.320000075,64.0623884371068
1382,32420.68,50451496.000000075,64.1035820961014
1147,32408.38,50483904.38000008,64.14476012673764
955,32381.62,50516286.000000075,64.18590415616492
533,32297.04,50548583.04000007,64.22694071839295
611,32280.86,50580863.90000007,64.26795672234144
684,32273.31,50613137.210000075,64.3089631332732
832,32273.29,50645410.500000075,64.34996951879299
515,32267.43,50677677.930000074,64.39096845860709
1326,32260.45,50709938.38000008,64.43195852964546
939,32146.21,50742084.59000008,64.47280344754073
1738,32145.78,50774230.37000008,64.51364781907876
1198,32105.67,50806336.04000008,64.55444122692133
1991,32041.63,50838377.670000084,64.5951532656525
701,32012.26,50870389.93000008,64.63582798691333
794,31965.12,50902355.05000008,64.67644281217305
728,31947.58,50934302.63000008,64.71703535113961
840,31922.15,50966224.780000076,64.7575955787929
524,31921.93,50998146.710000075,64.79815552691458
1288,31902.21,51030048.92000008,64.83869041883894
797,31882.04,51061930.960000075,64.87919968279677
1278,31850.51,51093781.47000007,64.91966888479203
773,31826.31,51125607.780000076,64.96010733830987
1275,31805.7,51157413.48000008,65.00051960479794
426,31747.31,51189160.79000008,65.0408576810547
660,31734.31,51220895.10000008,65.08117923953432
640,31726.23,51252621.33000008,65.12149053158014
881,31724.09,51284345.420000084,65.16179910454574
929,31715.26,51316060.68000008,65.20209645812885
1368,31707.16,51347767.84000008,65.24238351986621
706,31600.22,51379368.06000008,65.28253470382762
1014,31592.95,51410961.01000008,65.32267665053983
1021,31532.42,51442493.43000008,65.36274168794048
795,31508.41,51474001.84000008,65.40277621827735
915,31489.95,51505491.79000008,65.4427872933707
1657,31460.3,51536952.09000008,65.48276069522618
825,31444.63,51568396.72000008,65.5227141868072
554,31331.62,51599728.34000008,65.56252408808096
1066,31287.35,51631015.69000008,65.60227773997059
932,31284.73,51662300.42000008,65.6420280628928
1077,31267.64,51693568.06000008,65.6817566712911
1099,31221.58,51724789.640000075,65.72142675593436
461,31203.71,51755993.350000076,65.76107413498707
708,31187.79,51787181.140000075,65.80070128611577
652,31147.6,51818328.74000008,65.84027737190115
1334,31144.68,51849473.42000008,65.87984974753965
580,31137.32,51880610.74000008,65.9194127715751
1224,31126.63,51911737.37000008,65.95896221291537
1744,31083.92,51942821.29000008,65.99845738700473
440,31044.09,51973865.380000085,66.03790195316613
2126,31015.85,52004881.230000086,66.0773106376332
704,31014.77,52035896.00000009,66.11671794985416
2370,30986.64,52066882.64000009,66.1560895201466
552,30971.07,52097853.71000009,66.19544130722441
1232,30968.84,52128822.550000094,66.23479026086815
1123,30870.49,52159693.040000096,66.27401425117483
693,30858.82,52190551.860000096,66.31322341360006
1705,30830.47,52221382.330000095,66.35239655456512
688,30826.81,52252209.1400001,66.39156504514062
1316,30819.41,52283028.550000094,66.43072413328913
1029,30800.98,52313829.53000009,66.46985980431205
1387,30763.72,52344593.25000009,66.5089481328445
709,30705.4,52375298.65000009,66.5479623600875
655,30696.26,52405994.910000086,66.58696497406258
1054,30624.11,52436619.020000085,66.62587591437453
814,30620.53,52467239.55000009,66.6647823059448
1315,30618.83,52497858.380000085,66.70368653749803
439,30613.71,52528472.090000086,66.74258426358828
819,30568.38,52559040.47000009,66.78142439346024
805,30567.1,52589607.57000009,66.82026289696647
1196,30541.86,52620149.43000009,66.85906933057306
538,30516.1,52650665.53000009,66.89784303356896
779,30486.17,52681151.70000009,66.9365787075595
786,30392.16,52711543.86000009,66.97519493260936
997,30354.31,52741898.17000009,67.01376306551576
952,30343.61,52772241.78000009,67.05231760302101
838,30326.97,52802568.75000009,67.09085099777148
761,30312.66,52832881.410000086,67.12936621026114
1373,30311.08,52863192.490000084,67.16787941520559
672,30305.89,52893498.380000085,67.20638602574515
1047,30301.54,52923799.920000084,67.24488710918236
686,30267.89,52954067.810000084,67.28334543698875
1062,30264.41,52984332.22000008,67.32179934311326
977,30213.84,53014546.060000084,67.3601889950847
1107,30144.68,53044690.740000084,67.39849077248176
1046,30140.07,53074830.810000084,67.43678669242094
883,30130.53,53104961.340000086,67.47507049085287
960,30081.24,53135042.58000009,67.5132916614975
1250,30049.14,53165091.72000009,67.55147204593858
1100,30042.6,53195134.32000009,67.58964412066715
1915,29954.3,53225088.62000009,67.627704001571
654,29933.09,53255021.71000009,67.66573693308617
675,29924.38,53284946.09000009,67.70375879769063
2322,29886.29,53314832.38000009,67.74173226520809
2546,29852.14,53344684.52000009,67.77966234179559
528,29825.21,53374509.73000009,67.81755820117246
1396,29799.69,53404309.42000009,67.85542163488219
744,29716.05,53434025.47000009,67.89317879575502
1473,29709.69,53463735.160000086,67.93092787562303
855,29664.99,53493400.15000009,67.96862015974965
897,29655.88,53523056.03000009,68.0063008687263
1000,29614.63,53552670.66000009,68.04392916552548
1028,29611.13,53582281.790000096,68.08155301523082
942,29609.35,53611891.1400001,68.11917460327128
818,29590.71,53641481.8500001,68.15677250736053
1302,29563.35,53671045.2000001,68.1943356478819
812,29542.02,53700587.2200001,68.23187168654276
592,29521.81,53730109.030000106,68.26938204641317
2364,29464.4,53759573.430000104,68.30681946123855
736,29446.15,53789019.5800001,68.34423368764601
958,29409.46,53818429.0400001,68.38160129580399
738,29408.62,53847837.6600001,68.41896783665943
566,29382.45,53877220.1100001,68.45630112595893
1992,29369.96,53906590.070000105,68.49361854548638
784,29357.58,53935947.6500001,68.53092023500759
521,29352.63,53965300.280000106,68.5682156350675
685,29342.75,53994643.030000106,68.6054984816168
1213,29280.84,54023923.87000011,68.64270266542898
466,29232.2,54053156.07000011,68.67984504734268
1048,29218.89,54082374.96000011,68.7169705175938
1036,29150.33,54111525.29000011,68.75400887562947
548,29062.76,54140588.05000011,68.79093596737714
996,29036.49,54169624.54000011,68.82782968050901
1321,29011.41,54198635.95000011,68.86469152703698
697,28991.09,54227627.04000011,68.90152755500868
1965,28926.44,54256553.48000011,68.93828143880408
1105,28922.09,54285475.57000011,68.97502979549714
535,28915.35,54314390.92000011,69.01176958835804
893,28893.44,54343284.36000011,69.04848154241147
695,28881.92,54372166.28000011,69.08517885917315
513,28837.66,54401003.94000011,69.12181993925667
1547,28768.85,54429772.79000011,69.1583735894752
1166,28735.93,54458508.72000011,69.19488541159961
1040,28701.49,54487210.21000011,69.2313534743206
774,28691.66,54515901.87000011,69.26780904706087
1955,28688.02,54544589.89000011,69.30425999482355
642,28647.78,54573237.67000011,69.34065981371297
1477,28641.83,54601879.50000011,69.37705207254288
1262,28639.01,54630518.51000011,69.41344074828572
1230,28554.17,54659072.68000011,69.44972162647377
2056,28554.12,54687626.80000011,69.48600244113192
656,28537.85,54716164.65000011,69.52226258315667
1008,28524.92,54744689.57000011,69.55850629634617
473,28495.81,54773185.380000114,69.59471302242085
2229,28493.33,54801678.71000011,69.6309165974119
1218,28455.95,54830134.660000116,69.66707267744067
802,28447.16,54858581.82000011,69.7032175889109
928,28446.38,54887028.200000115,69.7393615093145
1156,28445.15,54915473.35000011,69.77550386688229
1157,28442.94,54943916.29000011,69.81164341642794
567,28442.45,54972358.740000114,69.84778234338046
1343,28430.16,55000788.90000011,69.88390565468059
450,28377.1,55029166.00000011,69.91996154803802
1026,28316.79,55057482.79000011,69.95594081161552
1260,28312.12,55085794.91000011,69.99191414149924
510,28285.33,55114080.24000011,70.02785343205605
1108,28263.68,55142343.920000106,70.06376521416094
605,28234.19,55170578.1100001,70.0996395263237
713,28202.46,55198780.570000105,70.13547352240424
964,28160.66,55226941.2300001,70.1712544074783
1678,28158.66,55255099.8900001,70.20703275135588
992,28118.13,55283218.0200001,70.24275959788673
432,28105.2,55311323.2200001,70.27847001558233
965,28082.96,55339406.180000104,70.31415217517304
1356,28059.72,55367465.9000001,70.34980480606059
1171,28002.91,55395468.8100001,70.38538525426206
1237,27948.57,55423417.3800001,70.42089665815509
934,27915.31,55451332.6900001,70.45636580195061
966,27827.49,55479160.180000104,70.49172336180857
1095,27809.07,55506969.250000104,70.52705751724692
1004,27807.83,55534777.0800001,70.56239009714345
1090,27799.26,55562576.3400001,70.59771178801304
847,27765.56,55590341.9000001,70.63299065972191
556,27748.05,55618089.9500001,70.66824728325555
676,27727.92,55645817.8700001,70.70347832964661
828,27726.95,55673544.820000105,70.73870814355739
2506,27701.89,55701246.710000105,70.77390611627622
1319,27685.2,55728931.91000011,70.8090828827104
434,27635.59,55756567.50000011,70.84419661476583
677,27602.64,55784170.14000011,70.8792684806092
2281,27569.79,55811739.93000011,70.91429860730032
1016,27538.59,55839278.520000115,70.94928909132634
1169,27511.42,55866789.94000012,70.98424505319811
1365,27511.25,55894301.19000012,71.01920079906819
1024,27463.96,55921765.15000012,71.05409645834743
1168,27445.33,55949210.480000116,71.08896844638144
486,27399.42,55976609.90000012,71.12378210125017
1134,27388.49,56003998.39000012,71.15858186848014
625,27388.03,56031386.42000012,71.19338105123492
2267,27363.74,56058750.16000012,71.2281493711584
765,27355.25,56086105.41000012,71.26290690370281
590,27330.62,56113436.03000012,71.29763314141255
790,27314.97,56140751.00000012,71.33233949425978
1050,27313.67,56168064.67000012,71.36704419532933
1012,27305.65,56195370.32000012,71.40173870620096
937,27302.12,56222672.44000012,71.4364287318608
1606,27245.32,56249917.76000012,71.47104658754053
1067,27222.83,56277140.590000115,71.50563586746581
1006,27213.78,56304354.37000012,71.540213648477
517,27212.95,56331567.32000012,71.57479037489168
1926,27170.99,56358738.31000012,71.60931378700411
1270,27161.84,56385900.150000125,71.64382557314266
1295,27154.87,56413055.02000012,71.67832850321145
2744,27128.17,56440183.190000124,71.71279750830719
433,27081.33,56467264.52000012,71.7472069985813
1332,27041.12,56494305.64000012,71.78156539810013
1121,27017.03,56521322.67000012,71.81589318890732
1363,26992.59,56548315.260000125,71.8501899262935
1177,26989.16,56575304.42000012,71.8844823055277
1964,26975.35,56602279.77000012,71.91875713780018
768,26961.87,56629241.64000012,71.95301484240836
829,26935.89,56656177.53000012,71.98723953687426
607,26920.78,56683098.31000012,72.02144503260071
745,26918.86,56710017.17000012,72.05564808877854
2194,26907.71,56736924.88000012,72.08983697778596
634,26893.75,56763818.63000012,72.12400812924196
451,26884.01,56790702.64000012,72.15816690507107
2346,26809.98,56817512.62000012,72.19223161851235
888,26807.57,56844320.19000012,72.2262932698119
667,26795.21,56871115.40000012,72.26033921651718
1120,26792.17,56897907.57000012,72.29438130060379
479,26791.99,56924699.56000012,72.32842315598273
531,26739.57,56951439.13000012,72.36239840660184
428,26730.76,56978169.89000012,72.39636246325047
820,26676.87,57004846.76000012,72.43025804735983
3143,26650.49,57031497.25000012,72.4641201130876
1524,26630.29,57058127.54000012,72.4979565127309
2095,26578.57,57084706.11000012,72.53172719703315
1266,26558.3,57111264.410000116,72.56547212630903
771,26553.72,57137818.130000114,72.59921123624497
2050,26525.46,57164343.590000115,72.63291443907461
1064,26507.25,57190850.840000115,72.66659450431028
599,26504.97,57217355.810000114,72.70027167258195
1958,26485.94,57243841.75000011,72.73392466136909
1122,26466.26,57270308.01000011,72.76755264478284
1970,26446.85,57296754.86000011,72.80115596588472
936,26421.11,57323175.97000011,72.83472658178786
490,26407.36,57349583.33000011,72.86827972696518
1035,26393.75,57375977.08000011,72.90181557930046
596,26388.34,57402365.42000011,72.93534455769924
1640,26381.29,57428746.71000011,72.9688645783804
1622,26364.34,57455111.050000116,73.00236306242138
1379,26356.57,57481467.62000012,73.03585167391404
1401,26334.35,57507801.97000012,73.06931205271376
1187,26296.74,57534098.71000012,73.10272464431361
1042,26257.76,57560356.47000012,73.13608770799401
716,26251.65,57586608.12000012,73.16944300831916
848,26204.48,57612812.60000011,73.20273837452525
891,26165.86,57638978.46000011,73.23598467022727
494,26164.18,57665142.64000011,73.26922883132424
1982,26091.02,57691233.660000116,73.30238003545388
1826,26088.21,57717321.87000012,73.33552766920243
1131,26081.06,57743402.93000012,73.36866621817359
646,26039.74,57769442.67000012,73.40175226602538
2288,26021.6,57795464.27000012,73.4348152652251
1152,25989.3,57821453.57000012,73.4678372241016
1353,25975.1,57847428.67000012,73.50084114048309
2179,25941.18,57873369.85000012,73.5338019581722
896,25927.8,57899297.65000012,73.56674577525686
551,25911.24,57925208.89000012,73.59966855123464
1748,25889.1,57951097.99000012,73.63256319616735
1212,25836.87,57976934.86000012,73.66539147775391
946,25834.85,58002769.71000012,73.69821719273203
558,25814.25,58028583.96000012,73.73101673338637
1210,25769.89,58054353.85000012,73.76375991030272
2215,25758.41,58080112.26000012,73.79648850075125
615,25717.87,58105830.130000114,73.82916558114708
608,25701.93,58131532.060000114,73.86182240820695
476,25668.52,58157200.58000012,73.89443678457957
1274,25661.89,58182862.47000012,73.92704273688582
1399,25656.55,58208519.020000115,73.9596419041975
887,25645.97,58234164.990000114,73.99222762857977
752,25614.94,58259779.93000011,74.0247739262986
1939,25605.21,58285385.14000011,74.05730786109655
1966,25592.85,58310977.990000114,74.08982609130022
2559,25568.27,58336546.26000012,74.12231309019914
1240,25563.47,58362109.730000116,74.15479399022648
2399,25537.89,58387647.62000012,74.18724238835082
444,25505.46,58413153.08000012,74.21964958097419
584,25499.46,58438652.54000012,74.2520491500081
757,25449.49,58464102.03000012,74.2843852272479
691,25412.75,58489514.78000012,74.31667462270829
762,25410.32,58514925.10000012,74.34896093061496
2924,25372.34,58540297.440000124,74.38119898120043
1238,25368.86,58565666.30000012,74.41343261010401
2485,25320.88,58590987.18000013,74.44560527570397
968,25280.12,58616267.30000012,74.47772615171961
1557,25159.95,58641427.25000013,74.50969433994456
1778,25154.12,58666581.370000124,74.54165512058178
1354,25154.11,58691735.48000012,74.573615888513
1972,25115.91,58716851.39000012,74.6055281195914
842,25082.11,58741933.50000012,74.63739740444925
1952,25080.09,58767013.59000012,74.66926412269865
1233,25045.7,58792059.290000126,74.70108714507452
1636,25007.93,58817067.220000125,74.73286217695482
1503,25001.3,58842068.52000012,74.76462878476877
526,24989.11,58867057.63000012,74.79637990399016
1381,24973.06,58892030.690000124,74.82811063010978
859,24926.56,58916957.25000013,74.85978227341117
781,24899.82,58941857.07000013,74.89141994091558
1256,24893.35,58966750.42000013,74.92304938764937
1515,24889.04,58991639.46000013,74.95467335810474
1431,24874.16,59016513.620000124,74.98627842205828
1764,24871.1,59041384.720000125,75.01787959798119
1279,24867.83,59066252.55000012,75.04947661904787
617,24839.45,59091092.00000013,75.08103758053643
941,24824.94,59115916.940000124,75.11258010564453
481,24789.29,59140706.23000012,75.14407733392531
671,24782.72,59165488.95000012,75.17556621437565
1377,24773.68,59190262.63000012,75.20704360861788
522,24765.81,59215028.440000124,75.23851100325196
1292,24757.24,59239785.68000013,75.26996750885911
1409,24744.11,59264529.790000126,75.30140733151134
1075,24732.95,59289262.74000013,75.3328329742872
562,24702.13,59313964.87000013,75.36421945722526
1957,24700.19,59338665.06000013,75.39560347520273
910,24669.57,59363334.63000013,75.42694858746205
502,24661.39,59387996.02000013,75.45828330622776
1084,24620.09,59412616.11000013,75.4895655492861
635,24618.82,59437234.930000134,75.52084617868465
1150,24579.13,59461814.06000014,75.55207637803902
499,24545.85,59486359.91000014,75.5832642918839
1261,24503.9,59510863.81000014,75.61439890413256
1019,24396.83,59535260.640000135,75.64539747342751
2245,24396.22,59559656.86000013,75.67639526765753
447,24383.37,59584040.23000013,75.70737673470013
1309,24360.39,59608400.62000013,75.73832900339515
2358,24303.46,59632704.08000013,75.7692089369323
616,24274.53,59656978.61000013,75.80005211206232
2209,24255.64,59681234.250000134,75.83087128559156
557,24215.08,59705449.33000013,75.86163892365612
1269,24215.02,59729664.350000136,75.89240648548478
1141,24205.36,59753869.710000135,75.92316177333444
874,24171.72,59778041.430000134,75.95387431825925
2500,24167.65,59802209.08000013,75.98458169184921
2310,24152.48,59826361.56000013,76.01526979046386
1079,24089.92,59850451.48000013,76.04587840045252
809,24083.47,59874534.95000013,76.07647881508252
1383,24042.87,59898577.82000013,76.10702764342392
1595,24036.62,59922614.440000124,76.13756853052631
898,24000.61,59946615.05000012,76.16806366338604
733,23989.34,59970604.39000013,76.19854447660357
2583,23989.19,59994593.580000125,76.22902509923136
1264,23936.83,60018530.41000012,76.25943919333524
2601,23932.95,60042463.360000126,76.28984835751794
2205,23909.57,60066372.93000013,76.32022781511377
843,23872.46,60090245.39000013,76.35056012080884
491,23870.44,60114115.830000125,76.38088985989546
1378,23814.1,60137929.93000013,76.41114801347717
885,23789.85,60161719.78000013,76.44137535505152
991,23774.89,60185494.67000013,76.47158368847619
632,23719.55,60209214.220000125,76.50172170699415
1907,23701.95,60232916.17000013,76.53183736298308
1246,23684.81,60256600.98000013,76.56193124091816
740,23676.32,60280277.30000013,76.59201433147416
1715,23654.47,60303931.77000013,76.62206965945857
2008,23643.35,60327575.12000013,76.65211085839056
1566,23637.66,60351212.78000013,76.68214482761854
1255,23633.24,60374846.02000013,76.7121731808023
2220,23610.48,60398456.50000013,76.74217261517006
2436,23609.68,60422066.18000013,76.77217103305925
692,23544.33,60445610.510000125,76.80208641735337
2271,23519.21,60469129.720000125,76.83196988421965
1455,23499.51,60492629.23000012,76.86182832030057
1190,23431.6,60516060.830000125,76.89160047005493
746,23411.59,60539472.42000013,76.92134719513847
2586,23368.74,60562841.16000013,76.95103947508736
1161,23361.14,60586202.30000013,76.98072209848962
1143,23255.64,60609457.94000013,77.0102706737774
2296,23235.48,60632693.42000013,77.03979363380465
537,23220.17,60655913.59000013,77.06929714097281
1305,23184.57,60679098.16000013,77.09875541484357
1065,23171.79,60702269.95000013,77.1281974504688
1083,23156.58,60725426.53000013,77.1576201602948
2515,23154.05,60748580.580000125,77.18703965550723
2186,23151.75,60771732.330000125,77.2164562283437
423,23123.87,60794856.20000012,77.2458373769012
2587,23110.64,60817966.84000012,77.27520171544398
1324,23109.57,60841076.41000012,77.30456469444664
1692,23079.03,60864155.440000124,77.33388886937901
873,23070.04,60887225.48000012,77.36320162163317
2091,23053.8,60910279.28000012,77.3924937393719
1258,23041.61,60933320.89000012,77.42177036851807
1227,23031.26,60956352.15000012,77.45103384697244
1172,23014.72,60979366.87000012,77.48027630973189
